publications;siteName;siteType;country;region;town;lat;lon;distCoastKm;elevationM;refIndividualIsoarch;refIndividualInPubli;individualType;individualRelDatingLowerLimit;individualRelDatingUpperLimit;individualRelDatingIsReliable;individualAbsDatingMatIsOrganic;individualAbsDatingLabNum;individualAbsDatingConvAgeMean;individualAbsDatingConvAgeUncertainity;individualAbsDating2SigmaCalibratedResLowerLimit;humanSex;agePubliClassName;humanAgeClass;humanAgeEstimMin;humanAgeEstimMax;humanStatureCm;humanBonePreservLevel;humanSkelRepresLevel;funeraryStructNum;funeraryDepositionType;funeraryInhumationType1;funeraryInhumationType2;funeraryContainerType;funeraryBurialType1;funeraryBurialType2;funeraryInhumationPosition;funeraryBodyOrientation;faunaClass;faunaOrder;faunaFamily;faunaSubfamily;faunaGenus;faunaSpecies;plantMetabolism;plantFamily;plantGenus;plantSpecies;refSampleIsoarch;sampleType;sampleSubType;skelPart;teethCategory;teethType;teethNum;refMeasureOrganicIsoarch;d13C;d15N;d34S;%Col;%C;%N;C/N;measureOrganiclChronologicalOrder;dDOrganic;refMeasureMineralIsoarch;d13CCarb;d18OCarb;d13CPhos;d18OPhos;dDMineral;Sr87/Sr86;srConcentration;measureMineralChronologicalOrder
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12383";"LBTA1012H";"Plant";"100";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19431";"Bone";"";"";"";"";"";"21559";"-22.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12384";"LBTA1012J";"Plant";"100";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19432";"Bone";"";"";"";"";"";"21560";"-22.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12385";"LBTD1012G";"Plant";"100";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19433";"Bone";"";"";"";"";"";"21561";"-24.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12386";"LBTA1012C";"Plant";"100";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19434";"Bone";"";"";"";"";"";"21562";"-23.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12387";"LBTD1012A";"Plant";"100";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19435";"Bone";"";"";"";"";"";"21563";"-22.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12388";"LBTD1012D";"Plant";"100";"150";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19436";"Bone";"";"";"";"";"";"21564";"-22.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12389";"BMW2021";"Plant";"200";"250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19437";"Bone";"";"";"";"";"";"21565";"-22.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12390";"LBTA4013B";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19438";"Bone";"";"";"";"";"";"21566";"-21.1";"5.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12391";"LBTCFD4013A";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19439";"Bone";"";"";"";"";"";"21567";"-21.5";"8.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12392";"LBTCFD4013G";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19440";"Bone";"";"";"";"";"";"21568";"-20.4";"8.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12393";"LBTCFD4013F";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19441";"Bone";"";"";"";"";"";"21569";"-21.1";"9.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12394";"LBTA4013A";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19442";"Bone";"";"";"";"";"";"21570";"-20.6";"9.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12395";"LBTA4013H";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19443";"Bone";"";"";"";"";"";"21571";"-21.2";"10.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12396";"LBTA4013I";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19444";"Bone";"";"";"";"";"";"21572";"-21.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12397";"LBCFD4013I";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19445";"Bone";"";"";"";"";"";"21573";"-20.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12398";"LBTA4013F";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19446";"Bone";"";"";"";"";"";"21574";"-23.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12399";"LBTA4013JK";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19447";"Bone";"";"";"";"";"";"21575";"-21.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12400";"LBTA4013G";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19448";"Bone";"";"";"";"";"";"21576";"-21.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12401";"LBTCFD4013D";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19449";"Bone";"";"";"";"";"";"21577";"-21.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12402";"LBTCFD4013E";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19450";"Bone";"";"";"";"";"";"21578";"-23.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12403";"LBTCFD4013C";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19451";"Bone";"";"";"";"";"";"21579";"-22.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12404";"LBTA4013E";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19452";"Bone";"";"";"";"";"";"21580";"-22.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12405";"LBTCFD4013B";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19453";"Bone";"";"";"";"";"";"21581";"-24.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12406";"LBTA4013C";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19454";"Bone";"";"";"";"";"";"21582";"-22.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12407";"LBTA4013D";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19455";"Bone";"";"";"";"";"";"21583";"-21.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12408";"LBTCFD4013H";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19456";"Bone";"";"";"";"";"";"21584";"-22.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12409";"LBCFD4013J";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19457";"Bone";"";"";"";"";"";"21585";"-22.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12410";"MW4018";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19458";"Bone";"";"";"";"";"";"21586";"-22.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12411";"CFR4018";"Plant";"350";"450";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19459";"Bone";"";"";"";"";"";"21587";"-21.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12412";"LB53A";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19460";"Bone";"";"";"";"";"";"21588";"-23.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12413";"LBTCFD2015";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19461";"Bone";"";"";"";"";"";"21589";"-22.2";"2.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12414";"LBHB2013A";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19462";"Bone";"";"";"";"";"";"21590";"-22.0";"6.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12415";"CPGW0042";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19463";"Bone";"";"";"";"";"";"21591";"-22.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12416";"BMW5019";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19464";"Bone";"";"";"";"";"";"21592";"-23.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12417";"LBTM5022B";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19465";"Bone";"";"";"";"";"";"21593";"-23.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12418";"LBTM5022A";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19466";"Bone";"";"";"";"";"";"21594";"-22.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12419";"LL5022";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19467";"Bone";"";"";"";"";"";"21595";"-26.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"O'Connell et al. 2019";"Portus Romae";"";"Italy";"Lazio";"Rome";"41.7819280";"12.2585720";"3";"2";"12420";"LBTAD5027AB";"Plant";"450";"550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"19468";"Bone";"";"";"";"";"";"21596";"-22.8";"-0.3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13589";"LHY50";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20701";"Grain";"";"";"";"";"";"22673";"-22.4";"6.3";"";"";"58.5";"3.7";"18.9";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13590";"LHY51";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20702";"Grain";"";"";"";"";"";"22674";"-21.9";"7.2";"";"";"64.1";"3.7";"21.8";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13591";"LHY52";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20703";"Grain";"";"";"";"";"";"22675";"-22.6";"7.0";"";"";"57.1";"4.5";"14.6";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13592";"LHY53";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20704";"Grain";"";"";"";"";"";"22676";"-22.3";"7.5";"";"";"65.3";"4.2";"18.5";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13593";"LHY54";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20705";"Grain";"";"";"";"";"";"22677";"-22.2";"7.3";"";"";"66.7";"4.0";"18.4";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13594";"LHY55";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20706";"Grain";"";"";"";"";"";"22678";"-22.6";"6.3";"";"";"61.8";"4.3";"13.6";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13595";"LHY56";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20707";"Grain";"";"";"";"";"";"22679";"-23.5";"6.4";"";"";"61.3";"3.3";"21.7";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13596";"LHY57";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20708";"Grain";"";"";"";"";"";"22680";"-23.4";"6.5";"";"";"56.0";"3.0";"21.4";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13597";"LHY58";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20709";"Grain";"";"";"";"";"";"22681";"-21.7";"7.9";"";"";"63.5";"3.9";"18.2";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13598";"LHY59";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20710";"Grain";"";"";"";"";"";"22682";"-21.7";"7.1";"";"";"60.4";"3.7";"20.6";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13599";"LHY60";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20711";"Grain";"";"";"";"";"";"22683";"-22.3";"7.4";"";"";"61.6";"3.6";"20.6";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13600";"LHY61";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20712";"Grain";"";"";"";"";"";"22684";"-21.6";"7.3";"";"";"66.0";"4.1";"18.8";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13601";"LHY62";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20713";"Grain";"";"";"";"";"";"22685";"-22.0";"8.5";"";"";"68.7";"3.6";"21.3";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13602";"LHY63";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20714";"Grain";"";"";"";"";"";"22686";"-21.6";"7.5";"";"";"57.9";"4.4";"15.9";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13603";"LHY64";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20715";"Grain";"";"";"";"";"";"22687";"-22.4";"7.5";"";"";"82.6";"3.5";"32.9";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13604";"LHY65";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20716";"Grain";"";"";"";"";"";"22688";"-22.3";"6.7";"";"";"59.0";"4.3";"16.0";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13605";"LHY66";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20717";"Grain";"";"";"";"";"";"22689";"-22.5";"6.6";"";"";"57.9";"3.4";"19.8";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13606";"LHY67";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20718";"Grain";"";"";"";"";"";"22690";"-22.6";"6.9";"";"";"60.3";"3.5";"20.2";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13607";"LHY68";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20719";"Grain";"";"";"";"";"";"22691";"-22.1";"5.6";"";"";"71.1";"3.3";"24.7";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13608";"LHY69";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20720";"Grain";"";"";"";"";"";"22692";"-21.6";"7.7";"";"";"64.4";"4.2";"17.5";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13609";"LHY70";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20721";"Grain";"";"";"";"";"";"22693";"-21.6";"5.1";"";"";"58.4";"4.0";"16.5";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13610";"LHY71";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20722";"Grain";"";"";"";"";"";"22694";"-10.8";"9.8";"";"";"35.9";"4.3";"11.0";"";"";"";"";"";"";"";"";"";"";""
"Fernández-Crespo et al. 2020";"La Hoya";"";"Spain";"Álava";"Lanciego";"42.5650000";"-2.5864000";"84";"600";"13611";"LHY72";"Plant";"-365";"-195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20723";"Grain";"";"";"";"";"";"22695";"-10.9";"10.6";"";"";"38.3";"4.1";"11.4";"";"";"";"";"";"";"";"";"";"";""
